tender_id,tenderID,date_created,date_modified,status,main_category,cpv_id,cpv_description,value_amount,value_currency,procuring_entity_name,procuring_entity_edrpou,region
ba66ec767cb94998abce7151d047905d,UA-2026-08-18-012911-a,2026-08-18T18:02:19.071972+03:00,2026-08-21T20:55:31.218585+03:00,active.awarded,goods,15510000-6,Молоко та вершки,43333.33,UAH,"ВІДДІЛ ОСВІТИ, КУЛЬТУРИ, МОЛОДІ ТА СПОРТУ ТУЗЛІВСЬКОЇ СІЛЬСЬКОЇ РАДИ",43927184,Одеська область
d9c346dc1b8941f68900ab7b87384c4d,UA-2026-08-21-012960-a,2026-08-21T20:49:37.377759+03:00,2026-08-21T20:51:29.251983+03:00,active.tendering,goods,15320000-7,Фруктові та овочеві соки,45500.0,UAH,"Комунальна установа ""Ананьївський ліцей №1 Ананьївської міської ради""",24778036,Одеська область
ec91a851c23245de94e1e5d86b5d69dc,UA-2026-08-21-012938-a,2026-08-21T20:33:41.019324+03:00,2026-08-21T20:35:38.310138+03:00,complete,goods,15421000-5,Рафіновані олії,11550.0,UAH,Житомирська спеціальна школа Житомирської обласної ради,05395948,Житомирська область
24a94ab096284f348bc9a6c43a12f6eb,UA-2026-08-21-012940-a,2026-08-21T20:33:53.623275+03:00,2026-08-21T20:34:03.298818+03:00,active.tendering,goods,15330000-0,Оброблені фрукти та овочі,1059000.0,UAH,ВІДДІЛ ОСВІТИ ВИКОНКОМУ ПОКРОВСЬКОЇ РАЙОННОЇ В МІСТІ РАДИ,02142282,Дніпропетровська область
0304c99e0f5640f7831b61f19c345580,UA-2026-08-21-012939-a,2026-08-21T20:33:43.609361+03:00,2026-08-21T20:34:01.129787+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,131880.04,UAH,КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ № 5 ІМЕНІ Т.Г.ШЕВЧЕНКА КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,41280898,Полтавська область
b996b35f99a04ae2981b551e7ec0fa9d,UA-2026-08-21-012934-a,2026-08-21T20:29:22.611731+03:00,2026-08-21T20:31:42.110130+03:00,active.tendering,goods,15530000-2,Вершкове масло,21498.75,UAH,"Комунальна установа ""Ананьївський ліцей №1 Ананьївської міської ради""",24778036,Одеська область
4efda20e7cce499dbea2324f25ec6b82,UA-2026-08-21-012923-a,2026-08-21T20:21:58.329018+03:00,2026-08-21T20:25:01.271860+03:00,active.tendering,goods,15110000-2,М’ясо,431416.67,UAH,"КОМУНАЛЬНИЙ ЗАКЛАД ""ЛІЦЕЙ № 26"" КАМ'ЯНСЬКОЇ МІСЬКОЇ РАДИ",23641894,Дніпропетровська область
f68d71d85ec54207abad36ee130c4214,UA-2026-08-19-003610-a,2026-08-19T11:15:49.291251+03:00,2026-08-21T20:23:04.893629+03:00,complete,goods,15850000-1,Макаронні вироби,7368.8,UAH,"Комунальний заклад вищої освіти ""Хортицька національна навчально-реабілітаційна академія"" Запорізької обласної ради",22133718,Запорізька область
24d7c676a6be49e7a4a8a5ce2c554ad5,UA-2026-08-21-012895-a,2026-08-21T20:05:35.485110+03:00,2026-08-21T20:19:55.956146+03:00,complete,goods,15810000-9,"Хлібопродукти, свіжовипечені хлібобулочні та кондитерські вироби",9432.99,UAH,Удобненський ліцей Маяківської сільської ради Одеського району Одеської області,34169287,Одеська область
ffba319873fc4bba877ab80c68b6e491,UA-2026-08-19-002401-a,2026-08-19T10:35:37.174509+03:00,2026-08-21T20:18:13.729616+03:00,complete,goods,15820000-2,Сухарі та печиво; пресерви з хлібобулочних і кондитерських виробів,5148.0,UAH,"Комунальний заклад вищої освіти ""Хортицька національна навчально-реабілітаційна академія"" Запорізької обласної ради",22133718,Запорізька область
7820d0fe110e4f338a6533ac364e8b17,UA-2026-08-21-012887-a,2026-08-21T20:01:19.450783+03:00,2026-08-21T20:17:15.571037+03:00,active.tendering,goods,15110000-2,М’ясо,761296.67,UAH,Батівська селищна рада,22093410,Закарпатська область
f8a02c947ec64234a914712d6a5a3cac,UA-2026-08-21-012913-a,2026-08-21T20:14:22.928906+03:00,2026-08-21T20:17:11.522479+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,126033.33,UAH,Батівська селищна рада,22093410,Закарпатська область
ddb98c7e145c441a869ecbd15c3ce3ab,UA-2026-08-21-012847-a,2026-08-21T19:31:23.351727+03:00,2026-08-21T20:17:11.339696+03:00,active.tendering,goods,15540000-5,Сирні продукти,125750.0,UAH,Батівська селищна рада,22093410,Закарпатська область
c62b1cb4ac854bbfbb9aeec6eb498d4c,UA-2026-08-21-012778-a,2026-08-21T19:00:26.656297+03:00,2026-08-21T20:17:10.916465+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,111400.0,UAH,Батівська селищна рада,22093410,Закарпатська область
eef2da7fa878406a8fc491bf84f747e5,UA-2026-08-21-012838-a,2026-08-21T19:23:58.093609+03:00,2026-08-21T20:17:10.971877+03:00,active.tendering,goods,15220000-6,"Риба, рибне філе та інше м’ясо риби морожені",178500.0,UAH,Батівська селищна рада,22093410,Закарпатська область
8522a38645d043ce8e31576518bdff2f,UA-2026-08-21-012807-a,2026-08-21T19:09:44.566040+03:00,2026-08-21T20:17:10.523931+03:00,active.tendering,goods,15110000-2,М’ясо,736541.67,UAH,Батівська селищна рада,22093410,Закарпатська область
c0a95f18e10a49da9ad1b1c3dfe3e0d1,UA-2026-08-21-012485-a,2026-08-21T17:49:05.231839+03:00,2026-08-21T20:17:10.312051+03:00,active.tendering,goods,15220000-6,"Риба, рибне філе та інше м’ясо риби морожені",198000.0,UAH,Батівська селищна рада,22093410,Закарпатська область
79abe8327c004f14a01c70d2e4d9a14f,UA-2026-08-21-012423-a,2026-08-21T17:39:48.027222+03:00,2026-08-21T20:17:10.176174+03:00,active.tendering,goods,15540000-5,Сирні продукти,84716.67,UAH,Батівська селищна рада,22093410,Закарпатська область
f6c20961d6264f26b6477a91778da785,UA-2026-08-21-012884-a,2026-08-21T19:59:04.890795+03:00,2026-08-21T20:17:09.523906+03:00,complete,goods,15530000-2,Вершкове масло,46603.35,UAH,Заклад дошкільної освіти № 57 міста Житомира,22061841,Житомирська область
3433e4a18f3049eeb2b281b1345724d3,UA-2026-08-19-001521-a,2026-08-19T10:00:30.505535+03:00,2026-08-21T20:16:09.866220+03:00,complete,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,25434.5,UAH,"Комунальний заклад вищої освіти ""Хортицька національна навчально-реабілітаційна академія"" Запорізької обласної ради",22133718,Запорізька область
320b2850f78a470caf87750f695e5136,UA-2026-08-21-012908-a,2026-08-21T20:12:01.148447+03:00,2026-08-21T20:12:09.477006+03:00,active.tendering,goods,15540000-5,Сирні продукти,775000.0,UAH,ВІДДІЛ ОСВІТИ ВИКОНКОМУ ПОКРОВСЬКОЇ РАЙОННОЇ В МІСТІ РАДИ,02142282,Дніпропетровська область
42bdc4c8375c4633bcd5cae6a4ad8ef6,UA-2026-08-17-012158-a,2026-08-17T17:57:09.319957+03:00,2026-08-21T20:11:10.249878+03:00,active.awarded,goods,15110000-2,М’ясо,407500.0,UAH,Славутська гімназія №4 Славутської міської ради,26514587,Хмельницька область
6d02f89875964adaa7ed87f8512ad17a,UA-2026-08-21-012891-a,2026-08-21T20:04:22.707458+03:00,2026-08-21T20:04:39.199898+03:00,active.tendering,goods,15550000-8,Молочні продукти різні,76650.67,UAH,КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ № 5 ІМЕНІ Т.Г.ШЕВЧЕНКА КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,41280898,Полтавська область
07eb6fc2f60841e8a6073cb29d038c04,UA-2026-08-21-012889-a,2026-08-21T20:03:50.025675+03:00,2026-08-21T20:03:59.725568+03:00,active.tendering,goods,15530000-2,Вершкове масло,110000.0,UAH,ВІДДІЛ ОСВІТИ ВИКОНКОМУ ПОКРОВСЬКОЇ РАЙОННОЇ В МІСТІ РАДИ,02142282,Дніпропетровська область
b5a1d8f8c23247489575b74771e9323d,UA-2026-08-21-012877-a,2026-08-21T19:54:18.047732+03:00,2026-08-21T19:57:12.168875+03:00,active.tendering,goods,15540000-5,Сирні продукти,71240.6,UAH,"Комунальна установа ""Ананьївський ліцей №1 Ананьївської міської ради""",24778036,Одеська область
c457c15b772d4959841584a3c71cbd87,UA-2026-08-21-012873-a,2026-08-21T19:52:08.582731+03:00,2026-08-21T19:52:26.753607+03:00,active.tendering,goods,15540000-5,Сирні продукти,185160.0,UAH,КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ № 5 ІМЕНІ Т.Г.ШЕВЧЕНКА КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,41280898,Полтавська область
347f2f649d3f42e7a1960e952c3e75b4,UA-2026-08-21-012872-a,2026-08-21T19:50:47.827352+03:00,2026-08-21T19:52:05.919571+03:00,active.tendering,goods,15530000-2,Вершкове масло,75000.0,UAH,"Комунальне некомерційне підприємство ""Жовківська лікарня"" Жовківської міської ради Львівського району Львівської області",01996409,Львівська область
40c2606457bb4708ab7690da5afa5ddc,UA-2026-08-21-012869-a,2026-08-21T19:47:55.153024+03:00,2026-08-21T19:50:05.127030+03:00,active.tendering,goods,15330000-0,Оброблені фрукти та овочі,14026.67,UAH,"КОМУНАЛЬНИЙ НАВЧАЛЬНИЙ ЗАКЛАД ""КМИТІВСЬКА СПЕЦІАЛЬНА ЗАГАЛЬНООСВІТНЯ ШКОЛА-ІНТЕРНАТ"" ЖИТОМИРСЬКОЇ ОБЛАСНОЇ РАДИ",20407784,Житомирська область
5516c88896a941fea269fab6bb55bff5,UA-2026-08-21-012864-a,2026-08-21T19:45:04.480334+03:00,2026-08-21T19:48:20.493500+03:00,active.tendering,goods,15330000-0,Оброблені фрукти та овочі,170280.0,UAH,НОВОМАР'ЇВСЬКА СІЛЬСЬКА РАДА ВОЗНЕСЕНСЬКОГО РАЙОНУ МИКОЛАЇВСЬКОЇ ОБЛАСТІ,04376009,Миколаївська область
f6cd6c1dd4ce40bcb9169f4d495acc6e,UA-2026-08-21-012856-a,2026-08-21T19:40:13.275625+03:00,2026-08-21T19:40:30.974801+03:00,active.tendering,goods,15530000-2,Вершкове масло,105000.0,UAH,КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ № 5 ІМЕНІ Т.Г.ШЕВЧЕНКА КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,41280898,Полтавська область
2e4c73df416d4b1f8529d37d1b94ffb4,UA-2026-08-21-012845-a,2026-08-21T19:29:42.138327+03:00,2026-08-21T19:37:23.632164+03:00,active.tendering,goods,15220000-6,"Риба, рибне філе та інше м’ясо риби морожені",54320.0,UAH,"Комунальна установа ""Ананьївський ліцей №1 Ананьївської міської ради""",24778036,Одеська область
d4dda33e61334c76a1e26866e594c30b,UA-2026-08-21-012848-a,2026-08-21T19:31:32.562136+03:00,2026-08-21T19:31:52.078163+03:00,active.tendering,goods,15510000-6,Молоко та вершки,37500.0,UAH,КРЕМЕНЧУЦЬКИЙ ЛІЦЕЙ № 5 ІМЕНІ Т.Г.ШЕВЧЕНКА КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,41280898,Полтавська область
e2b62904e65041a49ab14efc79c9cc0b,UA-2026-08-21-012792-a,2026-08-21T19:04:50.033396+03:00,2026-08-21T19:14:28.496445+03:00,complete,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,5161.0,UAH,Золочівський професійний ліцей,02545365,Львівська область
8d7d1df7e2f042c78bcfba3ccc4164b9,UA-2026-08-21-012801-a,2026-08-21T19:07:36.369717+03:00,2026-08-21T19:08:58.108668+03:00,active.tendering,goods,15110000-2,М’ясо,73466.67,UAH,"Сумська загальноосвітня школа І-ІІІ ступенів №20 м.Суми, Сумської області",21115919,Сумська область
a884e32882df4404afcdaa61a9c8dd13,UA-2026-08-21-012793-a,2026-08-21T19:05:00.231864+03:00,2026-08-21T19:05:13.123255+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,136780.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
b3102654480e4c41b7faada40b07e154,UA-2026-08-18-008454-a,2026-08-18T14:44:00.649183+03:00,2026-08-21T19:01:11.923016+03:00,active.awarded,goods,15220000-6,"Риба, рибне філе та інше м’ясо риби морожені",104600.0,UAH,КЗ Чортківський ліцей №5 Чортківської міської ради Тернопільської області,24618963,Тернопільська область
0af6fc4bac8540448cda591e6ac94395,UA-2026-08-18-013266-a,2026-08-18T19:45:30.706957+03:00,2026-08-21T19:00:00.136806+03:00,unsuccessful,goods,15810000-9,"Хлібопродукти, свіжовипечені хлібобулочні та кондитерські вироби",169000.0,UAH,Середнянська селищна рада Ужгородського району Закарпатської області,04349923,Закарпатська область
d5f43995cb7144ed863e6f659fb1a919,UA-2026-08-21-012774-a,2026-08-21T18:59:31.199834+03:00,2026-08-21T18:59:38.903829+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,168000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
513b34546ec3487b8f703b02c1c5ab33,UA-2026-08-21-012759-a,2026-08-21T18:55:49.143986+03:00,2026-08-21T18:57:20.167717+03:00,complete,goods,15860000-4,"Кава, чай та супутня продукція",1110.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
3460a886abec42a5a838aa1fb455d568,UA-2026-08-21-012763-a,2026-08-21T18:56:59.055364+03:00,2026-08-21T18:57:15.531182+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,154000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
9b87bbc412384152b6b682370a4124b2,UA-2026-08-21-012742-a,2026-08-21T18:50:50.400157+03:00,2026-08-21T18:57:14.949151+03:00,complete,goods,15510000-6,Молоко та вершки,918.6,UAH,Золочівський професійний ліцей,02545365,Львівська область
04b17e4d170740e684490d3ee7afb553,UA-2026-08-21-012758-a,2026-08-21T18:55:33.472714+03:00,2026-08-21T18:56:13.471179+03:00,active.tendering,goods,15330000-0,Оброблені фрукти та овочі,82261.67,UAH,КРЕМЕНЧУЦЬКА ГІМНАЗІЯ №8 КРЕМЕНЧУЦЬКОЇ МІСЬКОЇ РАДИ КРЕМЕНЧУЦЬКОГО РАЙОНУ ПОЛТАВСЬКОЇ ОБЛАСТІ,24827827,Полтавська область
a56129b9e9fa47519edf3164d07fff83,UA-2026-08-21-012749-a,2026-08-21T18:53:10.815536+03:00,2026-08-21T18:54:23.148574+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,80000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
5b5ecc0df605491993a85ad583a106d0,UA-2026-08-21-012741-a,2026-08-21T18:50:22.801893+03:00,2026-08-21T18:51:47.918394+03:00,complete,goods,15870000-7,Заправки та приправи,636.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
a5e46aa2b20c43239b3519eb6c2f123d,UA-2026-08-21-012740-a,2026-08-21T18:50:07.967808+03:00,2026-08-21T18:50:26.119806+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,111025.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
392ae17bbb1649029fb3a78057ff4cbd,UA-2026-08-21-012732-a,2026-08-21T18:45:05.862912+03:00,2026-08-21T18:46:12.265421+03:00,complete,goods,15890000-3,Продукти харчування та сушені продукти різні,31.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
6bb36c73aa254d3189313a825c7b5a29,UA-2026-08-21-012716-a,2026-08-21T18:38:55.695219+03:00,2026-08-21T18:44:21.637447+03:00,complete,goods,15820000-2,Сухарі та печиво; пресерви з хлібобулочних і кондитерських виробів,690.0,UAH,Золочівський професійний ліцей,02545365,Львівська область
c17485ee9c254afeaffff637714f1287,UA-2026-08-21-012730-a,2026-08-21T18:43:36.263159+03:00,2026-08-21T18:43:54.442766+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,51000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
4c9dad872a284ca6aa277036e47aab81,UA-2026-08-21-012722-a,2026-08-21T18:41:21.258902+03:00,2026-08-21T18:43:13.297989+03:00,active.tendering,goods,15110000-2,М’ясо,148250.0,UAH,"Комунальна установа ""Ананьївський ліцей №1 Ананьївської міської ради""",24778036,Одеська область
74c7c85c62094409bcdacf24f59c9668,UA-2026-08-21-012721-a,2026-08-21T18:40:26.596592+03:00,2026-08-21T18:40:37.892930+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,39000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
46d2689e2ee24ac38e6f5fd4c6e2527a,UA-2026-08-21-012714-a,2026-08-21T18:38:05.253557+03:00,2026-08-21T18:38:14.638637+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,37250.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
cf149c7a247742a58d7ddc0bff35e16d,UA-2026-08-21-012668-a,2026-08-21T18:25:28.867553+03:00,2026-08-21T18:37:00.913186+03:00,active.tendering,goods,15220000-6,"Риба, рибне філе та інше м’ясо риби морожені",225000.0,UAH,Мельнице-Подільський психоневрологічний будинок-інтернат,21163568,Тернопільська область
9da8be95e38242d3ae23a8e89adbcba3,UA-2026-08-21-012626-a,2026-08-21T18:15:51.394289+03:00,2026-08-21T18:35:09.159218+03:00,complete,goods,15840000-8,Какао; шоколад та цукрові кондитерські вироби,12314.37,UAH,"КУ ""Сервісний офіс ""Хаб Ветеран""",45159276,Одеська область
6b2d53a765724775bf8aeaf904aea0f6,UA-2026-08-21-012693-a,2026-08-21T18:32:13.249760+03:00,2026-08-21T18:34:30.478539+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,208459.0,UAH,КОПАЧІВСЬКА СІЛЬСЬКА РАДА,04334755,Волинська область
132caf970e05479eb043496bc7d96624,UA-2026-08-21-012696-a,2026-08-21T18:33:48.775810+03:00,2026-08-21T18:34:28.381305+03:00,active.tendering,goods,15610000-7,Продукція борошномельно-круп'яної промисловості,39000.0,UAH,ВІЙСЬКОВА ЧАСТИНА 3047 НАЦІОНАЛЬНОЇ ГВАРДІЇ УКРАЇНИ,08803738,
03cee69ddfcc46e4ae69825b2dafe3cd,UA-2026-08-21-012672-a,2026-08-21T18:26:25.759165+03:00,2026-08-21T18:33:20.052307+03:00,complete,goods,15830000-5,Цукор і супутня продукція,1468.8,UAH,Золочівський професійний ліцей,02545365,Львівська область
abb06e606b1d4404b3f29950a4309e8a,UA-2026-08-21-012675-a,2026-08-21T18:27:01.800133+03:00,2026-08-21T18:30:24.490792+03:00,active.tendering,goods,15110000-2,М’ясо,74700.0,UAH,СПАСЬКИЙ ЛІЦЕЙ ІМЕНІ ІВАНА ФРАНКА НИЖНЬОВЕРБІЗЬКОЇ СІЛЬСЬКОЇ РАДИ,20564259,Івано-Франківська область
dafe0c66d7f7498492b4c142209ecf28,UA-2026-08-21-012682-a,2026-08-21T18:28:26.380711+03:00,2026-08-21T18:29:25.673148+03:00,complete,goods,15870000-7,Заправки та приправи,811.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
6e2ab8bdfec4402a959ed3e7921bceae,UA-2026-08-21-012678-a,2026-08-21T18:27:44.846551+03:00,2026-08-21T18:28:32.436912+03:00,complete,goods,15870000-7,Заправки та приправи,171.74,UAH,"Державний навчальний заклад ""Золотоніський професійний ліцей""",02548759,Черкаська область
75e2fcf5b2ee4d18875cb2105740098e,UA-2026-08-21-012664-a,2026-08-21T18:22:59.480157+03:00,2026-08-21T18:25:59.632295+03:00,active.tendering,goods,15330000-0,Оброблені фрукти та овочі,163573.0,UAH,КОПАЧІВСЬКА СІЛЬСЬКА РАДА,04334755,Волинська область
8a540149c8964417a4c7c12bcdcc7b16,UA-2026-08-21-012643-a,2026-08-21T18:18:52.249618+03:00,2026-08-21T18:25:10.381373+03:00,complete,goods,15540000-5,Сирні продукти,321.0,UAH,"Комунальне некомерційне підприємство "" Борівська центральна лікарня Борівської селищної ради """,02002807,Харківська область
b62101c33e2c408cace09daf07641ffc,UA-2026-08-21-012660-a,2026-08-21T18:22:22.742816+03:00,2026-08-21T18:24:21.978116+03:00,active.tendering,goods,15110000-2,М’ясо,60000.0,UAH,БІЛІВСЬКИЙ ЛІЦЕЙ ЗОРЯНСЬКОЇ СІЛЬСЬКОЇ РАДИ РІВНЕНСЬКОГО РАЙОНУ РІВНЕНСЬКОЇ ОБЛАСТІ,25315704,Рівненська область
1e75e018e9f146d6b76dec36d913f91d,UA-2026-08-21-012662-a,2026-08-21T18:22:55.215393+03:00,2026-08-21T18:23:52.387856+03:00,complete,goods,15510000-6,Молоко та вершки,1980.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
c1d7e66f083740bfbeca9602d0c96200,UA-2026-08-21-012645-a,2026-08-21T18:19:09.377084+03:00,2026-08-21T18:19:58.628316+03:00,complete,goods,15850000-1,Макаронні вироби,191.92,UAH,"Державний навчальний заклад ""Золотоніський професійний ліцей""",02548759,Черкаська область
5219c4db5bd649bf9c605c76e15e8506,UA-2026-08-21-012605-a,2026-08-21T18:12:08.434092+03:00,2026-08-21T18:18:41.720002+03:00,complete,goods,15530000-2,Вершкове масло,6176.0,UAH,Золочівський професійний ліцей,02545365,Львівська область
315693f848e6414f913aaf00716e3dd2,UA-2026-08-21-012637-a,2026-08-21T18:17:41.786323+03:00,2026-08-21T18:18:38.688240+03:00,complete,goods,15550000-8,Молочні продукти різні,2605.0,UAH,"Комунальне некомерційне підприємство ""Іллінецька міська лікарня"" Іллінецької міської ради
",01982531,Вінницька область
